TransactionID,Date,CustomerID,CustomerName,AgeGroup,Gender,Region,Country,City,ProductID,ProductName,Category,Quantity,SalesAmount,CostPrice,Profit,DiscountPercent,PaymentMode,SalesChannel
T11241,2024-04-07,C1340,Maria Gomez,26-35,Other,South America,Brazil,Rio,P402,Monitor,Electronics,4,1488,1324.83,163.17,0.14,Net Banking,In-Store
T11242,2024-01-24,C1341,Lucas Brown,50+,Female,Asia,Singapore,Singapore,P101,Laptop,Electronics,4,6240,4479.97,1760.03,0.06,Debit Card,In-Store
T11243,2024-01-25,C1342,Jake Turner,50+,Male,Europe,Italy,Rome,P520,Microwave Oven,Appliances,4,4764,3740.97,1023.03,0.05,Cash,Online
T11244,2024-03-14,C1343,Priya Nair,18-25,Female,North America,USA,New York,P520,Microwave Oven,Appliances,3,2586,1920.17,665.83,0.23,Net Banking,In-Store
T11245,2024-04-20,C1344,Sarah Miller,36-50,Male,Europe,Italy,Milan,P520,Microwave Oven,Appliances,1,1187,935.74,251.26,0.16,Debit Card,In-Store
T11246,2024-01-19,C1345,Rohan Gupta,18-25,Female,Asia,UAE,Dubai,P402,Monitor,Electronics,3,3144,2113.4,1030.6,0.22,UPI,In-Store
T11247,2024-04-27,C1346,Jake Turner,36-50,Other,Africa,Egypt,Cairo,P402,Monitor,Electronics,1,1501,1121.19,379.81,0.16,Credit Card,Online
T11248,2024-02-12,C1347,Natalie Reed,36-50,Other,Africa,Kenya,Nairobi,P101,Laptop,Electronics,3,2325,1521.17,803.83,0.2,Net Banking,In-Store
T11249,2024-03-22,C1348,Sonia Patel,26-35,Other,North America,Canada,Vancouver,P101,Laptop,Electronics,4,1952,1330.86,621.14,0.18,Credit Card,Online
T11250,2024-02-02,C1349,Aditi Sharma,50+,Female,Africa,Egypt,Cairo,P303,Washing Machine,Appliances,3,4839,4070.81,768.19,0.22,Debit Card,In-Store
T11251,2024-02-18,C1350,Priya Nair,26-35,Female,Africa,Egypt,Cairo,P101,Laptop,Electronics,1,459,397.97,61.03,0.16,Net Banking,Online
T11252,2024-02-09,C1351,Lucas Brown,50+,Female,North America,Canada,Vancouver,P520,Microwave Oven,Appliances,4,1372,988.97,383.03,0.13,Credit Card,In-Store
T11253,2024-02-23,C1352,Ethan Wilson,50+,Female,Africa,Kenya,Nairobi,P205,Headphones,Accessories,2,1154,911.48,242.52,0.19,Net Banking,In-Store
T11254,2024-02-14,C1353,John Carter,18-25,Other,Europe,Germany,Munich,P205,Headphones,Accessories,2,1778,1151.47,626.53,0.24,Credit Card,Online
T11255,2024-03-25,C1354,Ethan Wilson,50+,Other,South America,Chile,Santiago,P402,Monitor,Electronics,2,3634,2319.48,1314.52,0.1,Net Banking,Online
T11256,2024-01-06,C1355,Emily Clark,26-35,Other,Africa,South Africa,Cape Town,P101,Laptop,Electronics,3,2028,1623.95,404.05,0.12,Net Banking,In-Store
T11257,2024-01-23,C1356,Aditi Sharma,36-50,Male,South America,Argentina,Buenos Aires,P112,Mobile Phone,Electronics,4,4924,4341.0,583.0,0.09,Net Banking,Online
T11258,2024-03-19,C1357,John Carter,18-25,Female,Europe,France,Paris,P303,Washing Machine,Appliances,1,1990,1475.63,514.37,0.14,Cash,Online
T11259,2024-02-14,C1358,Aditi Sharma,26-35,Male,Asia,UAE,Abu Dhabi,P520,Microwave Oven,Appliances,4,6156,3821.31,2334.69,0.21,Net Banking,In-Store
T11260,2024-02-20,C1359,Maria Gomez,36-50,Male,Africa,South Africa,Cape Town,P303,Washing Machine,Appliances,2,2416,2015.1,400.9,0.14,Credit Card,Online
T11261,2024-01-06,C1360,Michael Ross,36-50,Male,Africa,Egypt,Cairo,P112,Mobile Phone,Electronics,3,2094,1724.24,369.76,0.1,Net Banking,In-Store
T11262,2024-01-21,C1361,Michael Ross,36-50,Female,North America,Mexico,Monterrey,P520,Microwave Oven,Appliances,2,690,540.29,149.71,0.12,Cash,Online
T11263,2024-03-27,C1362,Michael Ross,36-50,Male,Asia,Singapore,Singapore,P112,Mobile Phone,Electronics,4,600,524.15,75.85,0.02,Cash,In-Store
T11264,2024-01-28,C1363,Ethan Wilson,26-35,Other,South America,Chile,Santiago,P101,Laptop,Electronics,1,1610,1120.1,489.9,0.1,Cash,Online
T11265,2024-03-15,C1364,Sarah Miller,18-25,Female,South America,Brazil,Rio,P303,Washing Machine,Appliances,1,1070,877.81,192.19,0.01,Credit Card,In-Store
T11266,2024-01-14,C1365,Michael Ross,18-25,Female,Asia,Japan,Tokyo,P520,Microwave Oven,Appliances,2,2482,1584.95,897.05,0.14,Credit Card,In-Store
T11267,2024-04-06,C1366,Michael Ross,18-25,Male,South America,Argentina,Buenos Aires,P520,Microwave Oven,Appliances,4,6416,5053.91,1362.09,0.14,Net Banking,In-Store
T11268,2024-03-28,C1367,Lucas Brown,26-35,Other,Europe,Germany,Munich,P520,Microwave Oven,Appliances,1,1108,962.82,145.18,0.05,UPI,Online
T11269,2024-02-14,C1368,Natalie Reed,26-35,Other,Africa,Kenya,Nairobi,P303,Washing Machine,Appliances,1,557,354.54,202.46,0.15,Net Banking,Online
T11270,2024-01-16,C1369,Maria Gomez,50+,Male,South America,Brazil,Rio,P402,Monitor,Electronics,2,540,455.25,84.75,0.11,Credit Card,Online
T11271,2024-01-16,C1370,Ethan Wilson,26-35,Other,South America,Argentina,Buenos Aires,P101,Laptop,Electronics,2,3144,2127.62,1016.38,0.08,Credit Card,In-Store
T11272,2024-04-06,C1371,Maria Gomez,26-35,Female,Europe,Italy,Milan,P205,Headphones,Accessories,2,3842,2534.16,1307.84,0.06,Debit Card,In-Store
T11273,2024-02-03,C1372,Lucas Brown,18-25,Other,Europe,UK,London,P112,Mobile Phone,Electronics,1,1966,1529.97,436.03,0.15,Net Banking,Online
T11274,2024-03-10,C1373,Jake Turner,50+,Female,Africa,Kenya,Nairobi,P520,Microwave Oven,Appliances,4,3688,2303.05,1384.95,0.02,Net Banking,Online
T11275,2024-04-15,C1374,Daniel Wong,26-35,Female,South America,Chile,Santiago,P112,Mobile Phone,Electronics,2,1182,962.7,219.3,0.14,Net Banking,In-Store
T11276,2024-03-28,C1375,Sarah Miller,36-50,Female,North America,Canada,Toronto,P520,Microwave Oven,Appliances,4,1720,1450.92,269.08,0.0,UPI,Online
T11277,2024-03-03,C1376,Lucas Brown,18-25,Female,Asia,Japan,Osaka,P112,Mobile Phone,Electronics,4,6376,4416.28,1959.72,0.07,Debit Card,In-Store
T11278,2024-03-21,C1377,Rohan Gupta,18-25,Male,Africa,Egypt,Cairo,P205,Headphones,Accessories,4,768,496.23,271.77,0.22,Credit Card,Online
T11279,2024-04-28,C1378,Maria Gomez,36-50,Other,Africa,South Africa,Johannesburg,P303,Washing Machine,Appliances,1,837,705.02,131.98,0.22,Debit Card,Online
T11280,2024-04-02,C1379,Jake Turner,18-25,Other,North America,Mexico,Monterrey,P205,Headphones,Accessories,1,821,738.15,82.85,0.18,Credit Card,Online
T11281,2024-04-04,C1380,Jake Turner,26-35,Other,Asia,Singapore,Singapore,P303,Washing Machine,Appliances,1,1081,855.66,225.34,0.08,UPI,In-Store
T11282,2024-01-09,C1381,Maria Gomez,50+,Male,Africa,Egypt,Cairo,P205,Headphones,Accessories,2,2380,1428.66,951.34,0.23,Debit Card,In-Store
T11283,2024-02-11,C1382,Sarah Miller,36-50,Female,Europe,UK,Manchester,P303,Washing Machine,Appliances,1,1237,927.77,309.23,0.17,UPI,In-Store
T11284,2024-03-14,C1383,Natalie Reed,18-25,Female,Europe,UK,London,P402,Monitor,Electronics,4,488,404.06,83.94,0.08,UPI,In-Store
T11285,2024-02-25,C1384,Sonia Patel,18-25,Male,Europe,France,Lyon,P101,Laptop,Electronics,4,3360,2641.33,718.67,0.2,Cash,Online
T11286,2024-03-25,C1385,Lucas Brown,50+,Male,Asia,Japan,Tokyo,P112,Mobile Phone,Electronics,3,5226,3611.25,1614.75,0.2,Net Banking,In-Store
T11287,2024-04-28,C1386,Aditi Sharma,18-25,Male,Europe,Germany,Berlin,P402,Monitor,Electronics,3,414,267.26,146.74,0.08,Debit Card,In-Store
T11288,2024-02-24,C1387,Daniel Wong,18-25,Female,Africa,South Africa,Cape Town,P402,Monitor,Electronics,1,542,434.42,107.58,0.18,Debit Card,In-Store
T11289,2024-04-12,C1388,Rohan Gupta,50+,Male,Asia,Japan,Osaka,P101,Laptop,Electronics,4,4716,3856.9,859.1,0.09,Credit Card,Online
T11290,2024-04-08,C1389,Lucas Brown,26-35,Other,South America,Brazil,São Paulo,P112,Mobile Phone,Electronics,2,3320,2634.64,685.36,0.19,Credit Card,Online
T11291,2024-03-23,C1390,Maria Gomez,36-50,Male,South America,Chile,Santiago,P101,Laptop,Electronics,2,3800,2287.77,1512.23,0.13,Credit Card,Online
T11292,2024-03-02,C1391,Lucas Brown,26-35,Other,South America,Brazil,São Paulo,P303,Washing Machine,Appliances,4,1732,1511.65,220.35,0.09,Cash,In-Store
T11293,2024-03-29,C1392,Michael Ross,18-25,Female,North America,Mexico,Monterrey,P402,Monitor,Electronics,4,4000,3318.23,681.77,0.04,Credit Card,In-Store
T11294,2024-03-23,C1393,Michael Ross,50+,Male,Europe,Germany,Munich,P303,Washing Machine,Appliances,2,3370,2402.82,967.18,0.08,Cash,In-Store
T11295,2024-03-29,C1394,Jake Turner,18-25,Male,Africa,Kenya,Nairobi,P205,Headphones,Accessories,4,640,435.34,204.66,0.2,UPI,Online
T11296,2024-03-22,C1395,Jake Turner,50+,Female,South America,Chile,Santiago,P303,Washing Machine,Appliances,4,6660,5612.03,1047.97,0.22,Net Banking,In-Store
T11297,2024-03-03,C1396,Maria Gomez,26-35,Other,Europe,Germany,Berlin,P112,Mobile Phone,Electronics,1,1022,880.35,141.65,0.2,UPI,Online
T11298,2024-02-05,C1397,Meera Iyer,50+,Other,North America,Canada,Toronto,P112,Mobile Phone,Electronics,1,567,457.62,109.38,0.24,Debit Card,In-Store
T11299,2024-01-29,C1398,Maria Gomez,26-35,Male,North America,USA,Chicago,P101,Laptop,Electronics,2,3988,2457.13,1530.87,0.17,Net Banking,Online
T11300,2024-03-15,C1399,Emily Clark,26-35,Female,Europe,Germany,Berlin,P205,Headphones,Accessories,2,2912,1851.99,1060.01,0.08,Credit Card,In-Store
T11301,2024-01-03,C1400,Natalie Reed,36-50,Other,Europe,Germany,Munich,P402,Monitor,Electronics,3,3717,2235.93,1481.07,0.11,Credit Card,In-Store
T11302,2024-02-17,C1401,Sonia Patel,18-25,Other,Africa,South Africa,Johannesburg,P303,Washing Machine,Appliances,1,615,491.2,123.8,0.19,Net Banking,In-Store
T11303,2024-03-12,C1402,Maria Gomez,18-25,Female,North America,Mexico,Mexico City,P205,Headphones,Accessories,3,5583,3834.58,1748.42,0.2,UPI,Online
T11304,2024-03-11,C1403,Sarah Miller,36-50,Female,Europe,Germany,Munich,P112,Mobile Phone,Electronics,1,1694,1374.7,319.3,0.19,Credit Card,Online
T11305,2024-02-25,C1404,Rohan Gupta,50+,Male,South America,Chile,Santiago,P101,Laptop,Electronics,2,1514,1192.27,321.73,0.16,UPI,In-Store
T11306,2024-04-18,C1405,Sarah Miller,26-35,Female,Asia,India,Bengaluru,P112,Mobile Phone,Electronics,4,6368,5191.45,1176.55,0.12,Credit Card,In-Store
T11307,2024-04-11,C1406,Aditi Sharma,26-35,Other,North America,USA,New York,P205,Headphones,Accessories,3,663,436.49,226.51,0.21,Cash,Online
T11308,2024-02-11,C1407,Aditi Sharma,50+,Male,Africa,Egypt,Cairo,P101,Laptop,Electronics,1,739,532.48,206.52,0.14,Cash,In-Store
T11309,2024-02-28,C1408,Michael Ross,18-25,Female,Africa,South Africa,Cape Town,P101,Laptop,Electronics,3,774,571.42,202.58,0.21,Debit Card,Online
T11310,2024-04-05,C1409,Emily Clark,26-35,Female,Europe,Germany,Berlin,P101,Laptop,Electronics,3,1263,1111.64,151.36,0.1,Net Banking,Online
T11311,2024-01-14,C1410,Sonia Patel,36-50,Male,Europe,UK,Manchester,P112,Mobile Phone,Electronics,3,4323,3497.77,825.23,0.09,Cash,Online
T11312,2024-01-17,C1411,Meera Iyer,26-35,Other,Africa,Egypt,Cairo,P205,Headphones,Accessories,4,4388,2816.1,1571.9,0.15,Debit Card,In-Store
T11313,2024-04-27,C1412,Natalie Reed,26-35,Other,South America,Brazil,Rio,P520,Microwave Oven,Appliances,2,3142,1929.69,1212.31,0.24,Net Banking,Online
T11314,2024-01-15,C1413,Aditi Sharma,36-50,Male,North America,USA,New York,P303,Washing Machine,Appliances,2,1706,1142.89,563.11,0.17,Net Banking,Online
T11315,2024-03-02,C1414,Aditi Sharma,36-50,Female,North America,Canada,Toronto,P520,Microwave Oven,Appliances,3,3066,2113.95,952.05,0.19,Net Banking,Online
T11316,2024-04-05,C1415,Sarah Miller,50+,Male,North America,Canada,Vancouver,P520,Microwave Oven,Appliances,1,1329,801.67,527.33,0.14,Net Banking,In-Store
T11317,2024-01-01,C1416,Sarah Miller,50+,Other,Europe,Italy,Rome,P112,Mobile Phone,Electronics,2,3038,2055.79,982.21,0.13,UPI,Online
T11318,2024-04-02,C1417,Natalie Reed,50+,Other,North America,Canada,Vancouver,P112,Mobile Phone,Electronics,2,2310,1691.38,618.62,0.22,UPI,Online
T11319,2024-01-31,C1418,Sarah Miller,50+,Female,South America,Brazil,São Paulo,P112,Mobile Phone,Electronics,4,3256,2359.81,896.19,0.02,Credit Card,In-Store
T11320,2024-03-31,C1419,Rohan Gupta,18-25,Female,North America,Canada,Vancouver,P205,Headphones,Accessories,2,870,541.15,328.85,0.17,Debit Card,Online
T11321,2024-02-25,C1420,Maria Gomez,50+,Other,South America,Brazil,Rio,P112,Mobile Phone,Electronics,2,2332,1726.6,605.4,0.1,Debit Card,In-Store
T11322,2024-01-22,C1421,Priya Nair,26-35,Female,Africa,South Africa,Johannesburg,P205,Headphones,Accessories,3,4674,3954.56,719.44,0.16,UPI,In-Store
T11323,2024-04-22,C1422,Meera Iyer,50+,Other,Europe,UK,London,P402,Monitor,Electronics,3,4038,2758.2,1279.8,0.01,Credit Card,Online
T11324,2024-01-04,C1423,Meera Iyer,50+,Female,Asia,UAE,Dubai,P101,Laptop,Electronics,1,1555,1281.18,273.82,0.08,Cash,In-Store
T11325,2024-03-29,C1424,Jake Turner,26-35,Other,Europe,Germany,Munich,P303,Washing Machine,Appliances,1,1142,1000.63,141.37,0.09,Net Banking,In-Store
T11326,2024-04-14,C1425,Maria Gomez,36-50,Female,Africa,Egypt,Cairo,P303,Washing Machine,Appliances,1,1561,1160.78,400.22,0.22,Net Banking,In-Store
T11327,2024-03-06,C1426,Jake Turner,18-25,Other,Africa,South Africa,Johannesburg,P402,Monitor,Electronics,1,1948,1703.53,244.47,0.21,Net Banking,In-Store
T11328,2024-01-22,C1427,Emily Clark,50+,Other,Asia,Singapore,Singapore,P205,Headphones,Accessories,2,3024,2497.38,526.62,0.18,Credit Card,Online
T11329,2024-04-06,C1428,Daniel Wong,26-35,Male,Asia,Singapore,Singapore,P101,Laptop,Electronics,2,752,660.74,91.26,0.11,Net Banking,Online
T11330,2024-03-28,C1429,Ethan Wilson,36-50,Female,Asia,Singapore,Singapore,P112,Mobile Phone,Electronics,4,5332,3586.58,1745.42,0.02,Credit Card,In-Store
T11331,2024-02-28,C1430,Maria Gomez,18-25,Male,Europe,France,Lyon,P303,Washing Machine,Appliances,4,840,685.12,154.88,0.03,Cash,In-Store
T11332,2024-04-09,C1431,Lucas Brown,18-25,Other,Asia,Singapore,Singapore,P205,Headphones,Accessories,4,6620,4186.55,2433.45,0.06,Cash,Online
T11333,2024-04-23,C1432,Rohan Gupta,50+,Other,South America,Chile,Santiago,P402,Monitor,Electronics,2,1042,637.38,404.62,0.1,Debit Card,Online
T11334,2024-01-18,C1433,Daniel Wong,26-35,Female,Europe,UK,Manchester,P520,Microwave Oven,Appliances,2,2044,1679.61,364.39,0.17,Net Banking,In-Store
T11335,2024-03-01,C1434,Rohan Gupta,18-25,Other,Asia,UAE,Abu Dhabi,P112,Mobile Phone,Electronics,2,2052,1761.51,290.49,0.22,Credit Card,In-Store
T11336,2024-04-24,C1435,Maria Gomez,26-35,Female,Europe,Italy,Rome,P520,Microwave Oven,Appliances,2,1622,1233.51,388.49,0.01,Credit Card,Online
T11337,2024-03-11,C1436,Jake Turner,36-50,Male,North America,Canada,Toronto,P112,Mobile Phone,Electronics,4,780,698.93,81.07,0.19,Net Banking,Online
T11338,2024-03-26,C1437,Michael Ross,18-25,Female,North America,Mexico,Monterrey,P402,Monitor,Electronics,2,484,419.12,64.88,0.1,UPI,In-Store
T11339,2024-04-23,C1438,Sarah Miller,50+,Other,Africa,Egypt,Cairo,P205,Headphones,Accessories,3,5610,4554.82,1055.18,0.09,UPI,In-Store
T11340,2024-02-16,C1439,Sarah Miller,18-25,Female,Africa,South Africa,Johannesburg,P402,Monitor,Electronics,4,5484,3676.62,1807.38,0.2,Credit Card,In-Store
T11341,2024-01-20,C1440,Aditi Sharma,50+,Other,North America,Canada,Vancouver,P520,Microwave Oven,Appliances,4,5936,3562.66,2373.34,0.08,Debit Card,Online
T11342,2024-04-22,C1441,Emily Clark,18-25,Female,Asia,UAE,Dubai,P101,Laptop,Electronics,1,585,445.35,139.65,0.05,Net Banking,Online
T11343,2024-03-26,C1442,Sonia Patel,18-25,Other,Africa,South Africa,Cape Town,P112,Mobile Phone,Electronics,3,5310,3650.14,1659.86,0.1,UPI,In-Store
T11344,2024-01-30,C1443,John Carter,18-25,Male,Europe,Germany,Berlin,P520,Microwave Oven,Appliances,1,1607,1435.45,171.55,0.2,Cash,Online
T11345,2024-04-24,C1444,Natalie Reed,36-50,Female,Europe,France,Paris,P520,Microwave Oven,Appliances,1,603,381.12,221.88,0.24,Debit Card,Online
T11346,2024-04-21,C1445,Maria Gomez,36-50,Female,North America,Mexico,Monterrey,P205,Headphones,Accessories,2,3664,3290.77,373.23,0.08,Debit Card,Online
T11347,2024-03-27,C1446,Rohan Gupta,18-25,Other,North America,USA,Seattle,P112,Mobile Phone,Electronics,1,1280,1068.73,211.27,0.03,Net Banking,In-Store
T11348,2024-02-25,C1447,Sarah Miller,50+,Female,South America,Chile,Santiago,P402,Monitor,Electronics,3,5964,4162.18,1801.82,0.01,UPI,In-Store
T11349,2024-04-23,C1448,Meera Iyer,50+,Male,Asia,India,Mumbai,P112,Mobile Phone,Electronics,1,946,800.67,145.33,0.14,UPI,Online
T11350,2024-02-06,C1449,Priya Nair,18-25,Female,North America,Mexico,Mexico City,P112,Mobile Phone,Electronics,1,228,169.39,58.61,0.18,Credit Card,Online
T11351,2024-01-16,C1450,Rohan Gupta,36-50,Female,Asia,Singapore,Singapore,P205,Headphones,Accessories,4,7856,6726.17,1129.83,0.0,Net Banking,Online
T11352,2024-03-20,C1451,Emily Clark,18-25,Male,North America,USA,New York,P520,Microwave Oven,Appliances,4,456,388.02,67.98,0.13,Cash,Online
T11353,2024-01-17,C1452,Ethan Wilson,36-50,Male,Asia,UAE,Abu Dhabi,P402,Monitor,Electronics,1,1772,1535.36,236.64,0.05,Credit Card,In-Store
T11354,2024-03-11,C1453,Aditi Sharma,26-35,Other,North America,Mexico,Monterrey,P205,Headphones,Accessories,4,7680,6631.87,1048.13,0.24,UPI,Online
T11355,2024-03-18,C1454,John Carter,18-25,Other,Africa,Egypt,Cairo,P112,Mobile Phone,Electronics,2,2178,1411.27,766.73,0.17,Debit Card,Online
T11356,2024-01-10,C1455,Jake Turner,50+,Other,Europe,France,Lyon,P402,Monitor,Electronics,2,348,255.49,92.51,0.21,UPI,In-Store
T11357,2024-01-22,C1456,Ethan Wilson,18-25,Female,North America,Mexico,Monterrey,P101,Laptop,Electronics,4,3688,2927.02,760.98,0.04,Debit Card,In-Store
T11358,2024-04-26,C1457,Michael Ross,18-25,Female,North America,USA,Chicago,P205,Headphones,Accessories,2,2542,2130.04,411.96,0.06,Cash,In-Store
T11359,2024-04-06,C1458,Emily Clark,50+,Male,Africa,South Africa,Cape Town,P520,Microwave Oven,Appliances,3,1752,1195.21,556.79,0.24,Cash,Online
T11360,2024-02-13,C1459,Natalie Reed,36-50,Male,North America,Canada,Toronto,P402,Monitor,Electronics,3,2529,2074.82,454.18,0.17,Debit Card,Online
T11361,2024-02-24,C1460,Rohan Gupta,36-50,Female,Europe,UK,London,P205,Headphones,Accessories,4,5168,4570.24,597.76,0.04,Cash,In-Store
T11362,2024-02-24,C1461,Maria Gomez,50+,Male,South America,Argentina,Buenos Aires,P402,Monitor,Electronics,2,3364,2531.22,832.78,0.16,UPI,Online
T11363,2024-03-20,C1462,Daniel Wong,18-25,Female,South America,Chile,Santiago,P112,Mobile Phone,Electronics,2,3996,2808.3,1187.7,0.16,Debit Card,Online
T11364,2024-03-27,C1463,Ethan Wilson,26-35,Female,North America,Canada,Toronto,P112,Mobile Phone,Electronics,1,595,437.38,157.62,0.13,Net Banking,Online
T11365,2024-03-11,C1464,Emily Clark,18-25,Male,Africa,Kenya,Nairobi,P520,Microwave Oven,Appliances,3,4161,3277.33,883.67,0.2,Debit Card,In-Store
T11366,2024-01-07,C1465,Jake Turner,26-35,Female,Europe,France,Paris,P205,Headphones,Accessories,1,1074,825.43,248.57,0.17,Cash,Online
T11367,2024-01-06,C1466,Natalie Reed,18-25,Female,Asia,India,Mumbai,P205,Headphones,Accessories,3,3249,2094.15,1154.85,0.15,Net Banking,In-Store
T11368,2024-04-09,C1467,Emily Clark,50+,Female,South America,Brazil,São Paulo,P101,Laptop,Electronics,1,175,117.7,57.3,0.11,Credit Card,Online
T11369,2024-04-24,C1468,Meera Iyer,36-50,Male,North America,Canada,Toronto,P112,Mobile Phone,Electronics,3,5265,4050.46,1214.54,0.23,UPI,Online
T11370,2024-03-20,C1469,Jake Turner,50+,Other,North America,Canada,Toronto,P520,Microwave Oven,Appliances,1,81,57.41,23.59,0.21,Credit Card,In-Store
T11371,2024-03-21,C1470,Aditi Sharma,18-25,Other,Africa,South Africa,Cape Town,P303,Washing Machine,Appliances,4,6268,4647.05,1620.95,0.12,Net Banking,In-Store
T11372,2024-02-05,C1471,Sarah Miller,26-35,Other,Asia,UAE,Abu Dhabi,P303,Washing Machine,Appliances,2,2544,1841.68,702.32,0.05,UPI,In-Store
T11373,2024-02-29,C1472,Emily Clark,36-50,Male,South America,Chile,Santiago,P205,Headphones,Accessories,2,3170,2558.23,611.77,0.08,Debit Card,Online
T11374,2024-03-14,C1473,Priya Nair,50+,Other,South America,Brazil,Rio,P112,Mobile Phone,Electronics,1,150,106.22,43.78,0.02,Credit Card,In-Store
T11375,2024-02-10,C1474,Aditi Sharma,26-35,Female,Europe,France,Paris,P402,Monitor,Electronics,1,393,253.15,139.85,0.07,Net Banking,Online
T11376,2024-01-17,C1475,Priya Nair,26-35,Female,Africa,Egypt,Cairo,P101,Laptop,Electronics,4,1112,950.4,161.6,0.1,Credit Card,In-Store
T11377,2024-03-02,C1476,John Carter,26-35,Female,Europe,Italy,Rome,P112,Mobile Phone,Electronics,4,6888,4841.24,2046.76,0.03,Credit Card,In-Store
T11378,2024-02-19,C1477,Sonia Patel,36-50,Female,Africa,South Africa,Johannesburg,P205,Headphones,Accessories,4,4668,3088.99,1579.01,0.19,Debit Card,Online
T11379,2024-01-21,C1478,Aditi Sharma,50+,Other,Europe,France,Paris,P402,Monitor,Electronics,2,1488,1018.85,469.15,0.02,Credit Card,Online
T11380,2024-01-17,C1479,Sonia Patel,26-35,Female,Africa,South Africa,Johannesburg,P205,Headphones,Accessories,2,3254,2114.67,1139.33,0.23,Net Banking,Online
T11381,2024-03-22,C1480,Rohan Gupta,50+,Female,South America,Argentina,Buenos Aires,P520,Microwave Oven,Appliances,1,122,105.78,16.22,0.03,UPI,In-Store
T11382,2024-01-04,C1481,Sonia Patel,36-50,Female,Asia,UAE,Dubai,P112,Mobile Phone,Electronics,2,2136,1754.46,381.54,0.15,Debit Card,In-Store
T11383,2024-04-16,C1482,Lucas Brown,18-25,Other,South America,Argentina,Buenos Aires,P112,Mobile Phone,Electronics,4,1256,871.93,384.07,0.12,Net Banking,Online
T11384,2024-04-01,C1483,Jake Turner,36-50,Male,Europe,France,Lyon,P520,Microwave Oven,Appliances,1,296,243.66,52.34,0.23,UPI,Online
T11385,2024-03-29,C1484,Daniel Wong,50+,Female,North America,Canada,Vancouver,P402,Monitor,Electronics,2,406,275.48,130.52,0.16,UPI,In-Store
T11386,2024-04-05,C1485,Natalie Reed,18-25,Other,Africa,South Africa,Cape Town,P303,Washing Machine,Appliances,1,1204,849.42,354.58,0.23,UPI,Online
T11387,2024-01-17,C1486,Emily Clark,18-25,Female,North America,Mexico,Monterrey,P101,Laptop,Electronics,4,2548,2149.35,398.65,0.09,Credit Card,Online
T11388,2024-04-16,C1487,Jake Turner,50+,Female,South America,Argentina,Buenos Aires,P402,Monitor,Electronics,1,616,523.53,92.47,0.25,Cash,Online
